avg_center_similarity,avg_pairwise_similarity,cardinalities,global_coverage,keys,markov_prob_thresh,max_length_difference,max_score,mean_mean_cardinality,mean_num_occurences,min_occurrences,num_motifs,partial_matches,score_prop_thresh,seq_compare_dist_threshold,tune_name
0.521978021978022,0.7637362637362638,"[5, 6, 7]",0.15932203389830507,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,6.908333333333333,5.75,5,4,True,1,100000,Parker on What is this thing called love (jam session).musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.8,nan,nan,5,0,True,1,100000,Lee Konitz - Subconscious-lee.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,nan,nan,5,0,True,1,100000,Lee Konitz - Subconscious-lee.musicxml
1.3912087912087912,1.512087912087912,"[5, 6, 7]",0.1659513590844063,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.8,6.9416666666666655,6.0,5,5,True,1,100000,donna lee - konitz.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,nan,nan,5,0,True,1,100000,donna lee - konitz.musicxml
1.3333333333333333,1.3846153846153846,"[5, 6, 7]",0.05531914893617021,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.8,6.5,6.0,5,1,True,1,100000,Konitz - Lennie-Bird.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,nan,nan,5,0,True,1,100000,Konitz - Lennie-Bird.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.8,nan,nan,5,0,True,1,100000,Lee Konitz on Marshmallow.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,nan,nan,5,0,True,1,100000,Lee Konitz on Marshmallow.musicxml
0.9230769230769231,1.1428571428571428,"[5, 6, 7]",0.234375,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.8,6.8,5.0,5,2,True,1,100000,Lee Konitz on Sax of a Kind.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,nan,nan,5,0,True,1,100000,Lee Konitz on Sax of a Kind.musicxml
1.3571428571428572,1.5,"[5, 6, 7]",0.09981167608286252,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.8,6.916666666666666,5.5,5,2,True,1,100000,Lee Konitz on Star Eyes.musicxml
nan,nan,"[5, 6, 7]",0.0,"['durs', 'intervals_semitones', 'diatonic_int_size']",0.8,1,0.5,nan,nan,5,0,True,1,100000,Lee Konitz on Star Eyes.musicxml
